ST_CASE,VEH_NO,DRIVER_DISTRACTION
470107,1,Reported as Unknown if Distracted
470107,2,Not Distracted
470108,1,Not Distracted
470109,1,Not Distracted
470109,2,Not Distracted
470110,1,Not Distracted
470110,2,Not Distracted
470111,1,Not Distracted
470111,2,Reported as Unknown if Distracted
470111,3,Not Distracted
470112,1,Not Distracted
470113,1,Reported as Unknown if Distracted
470113,2,Reported as Unknown if Distracted
470114,1,Not Distracted
470115,1,Not Distracted
470116,1,Reported as Unknown if Distracted
470117,1,Reported as Unknown if Distracted
470117,2,Not Distracted
470118,1,Reported as Unknown if Distracted
470119,1,Reported as Unknown if Distracted
470120,1,Reported as Unknown if Distracted
470120,2,Not Distracted
470121,1,Not Distracted
470121,2,Not Distracted
470121,3,Not Distracted
470122,1,Reported as Unknown if Distracted
470123,1,Reported as Unknown if Distracted
470123,2,Not Distracted
470124,1,Not Distracted
470125,1,Not Distracted
470126,1,Reported as Unknown if Distracted
470127,1,"Distracted by Outside Person, Object or Event"
470128,1,Reported as Unknown if Distracted
470129,1,Reported as Unknown if Distracted
470129,2,Not Distracted
470129,3,Not Distracted
470129,4,Not Distracted
470130,1,Reported as Unknown if Distracted
470131,1,Not Distracted
470131,2,Not Distracted
470131,3,Not Distracted
470132,1,Not Distracted
470133,1,Reported as Unknown if Distracted
470134,1,Reported as Unknown if Distracted
470134,2,Not Distracted
470135,1,Reported as Unknown if Distracted
470136,1,Not Distracted
470137,1,While Using or Reaching for Device/Object Brought into Vehicle
470138,1,Not Distracted
470139,1,Reported as Unknown if Distracted
470140,1,"Inattention (Inattentive), Details Unknown"
470141,1,Reported as Unknown if Distracted
470142,1,Not Distracted
470142,2,Not Distracted
470142,3,Not Distracted
470142,4,Not Distracted
470143,1,Reported as Unknown if Distracted
470143,2,Not Distracted
470144,1,Not Distracted
470144,2,Not Distracted
470145,1,Reported as Unknown if Distracted
470146,1,Not Distracted
470147,1,Reported as Unknown if Distracted
470147,2,Reported as Unknown if Distracted
470148,1,Not Distracted
470149,1,Reported as Unknown if Distracted
470150,1,Not Distracted
470151,1,Reported as Unknown if Distracted
470152,1,Reported as Unknown if Distracted
470153,1,Reported as Unknown if Distracted
470153,2,Not Distracted
470154,1,Not Distracted
470154,2,Not Distracted
470155,1,Reported as Unknown if Distracted
470156,1,Reported as Unknown if Distracted
470156,2,Reported as Unknown if Distracted
470157,1,Reported as Unknown if Distracted
470158,1,Other Mobile Phone Related
470159,1,Reported as Unknown if Distracted
470160,1,Reported as Unknown if Distracted
470160,2,Reported as Unknown if Distracted
470161,1,Reported as Unknown if Distracted
470161,2,Reported as Unknown if Distracted
470162,2,Reported as Unknown if Distracted
470163,1,Reported as Unknown if Distracted
470164,1,Reported as Unknown if Distracted
470165,1,Reported as Unknown if Distracted
470166,1,Reported as Unknown if Distracted
470167,1,Reported as Unknown if Distracted
470167,2,Not Distracted
470167,3,Not Distracted
470167,4,Not Distracted
470168,1,Reported as Unknown if Distracted
470169,1,Not Distracted
470169,2,Not Distracted
470170,1,Not Distracted
470170,2,Reported as Unknown if Distracted
470171,1,Not Distracted
470171,2,Not Distracted
470172,1,Reported as Unknown if Distracted
470172,2,Reported as Unknown if Distracted
470173,1,Not Distracted
470173,2,Not Distracted
470174,1,Not Distracted
470174,2,Not Distracted
470174,3,Not Distracted
470175,1,Not Distracted
470175,2,Not Distracted
470177,1,Reported as Unknown if Distracted
470178,1,Not Distracted
470179,1,Reported as Unknown if Distracted
470180,1,Reported as Unknown if Distracted
470181,1,Not Distracted
470182,1,Other Mobile Phone Related
470183,1,Reported as Unknown if Distracted
470183,2,Not Distracted
470184,1,Not Distracted
470184,2,Not Distracted
470184,3,Not Distracted
470185,1,"Distracted by Outside Person, Object or Event"
470185,2,Not Distracted
470186,1,Not Distracted
470187,1,Not Distracted
470188,1,Reported as Unknown if Distracted
470189,1,Not Distracted
470190,1,Reported as Unknown if Distracted
470191,1,Not Distracted
470191,2,Not Distracted
470191,3,Not Distracted
470192,1,Not Distracted
470192,2,Reported as Unknown if Distracted
470193,1,Not Distracted
470193,2,Not Distracted
470193,3,Reported as Unknown if Distracted
470193,4,Reported as Unknown if Distracted
470194,1,Reported as Unknown if Distracted
470194,2,Not Distracted
470195,1,Reported as Unknown if Distracted
470196,1,Reported as Unknown if Distracted
470196,2,Not Distracted
470197,1,Not Distracted
470198,1,Not Distracted
470198,2,Reported as Unknown if Distracted
470199,1,Reported as Unknown if Distracted
470200,1,Reported as Unknown if Distracted
470200,2,Not Distracted
470201,1,Reported as Unknown if Distracted
470202,1,Reported as Unknown if Distracted
470202,2,No Driver Present/Unknown if Driver present
470203,1,Reported as Unknown if Distracted
470203,2,Reported as Unknown if Distracted
470204,1,Not Distracted
470206,1,Reported as Unknown if Distracted
470207,1,Reported as Unknown if Distracted
470208,1,Reported as Unknown if Distracted
470208,2,Not Distracted
470208,3,Not Distracted
470209,1,Not Distracted
470209,2,Not Distracted
470210,1,Not Distracted
470212,1,Not Distracted
470213,1,Reported as Unknown if Distracted
470213,2,Not Distracted
470213,3,Not Distracted
470214,1,Not Distracted
470214,2,Not Distracted
470215,1,Reported as Unknown if Distracted
470216,1,Not Distracted
470216,2,Reported as Unknown if Distracted
470217,1,Reported as Unknown if Distracted
470217,2,Not Distracted
470218,1,Not Distracted
470219,1,Not Distracted
470220,1,Reported as Unknown if Distracted
470220,2,Not Distracted
470221,1,Not Distracted
470222,1,Not Distracted
470223,1,Not Distracted
470223,2,Not Distracted
470223,3,Reported as Unknown if Distracted
470224,1,Not Distracted
470225,1,Not Distracted
470227,1,Not Distracted
470228,1,Not Distracted
470228,2,Reported as Unknown if Distracted
470229,1,Not Distracted
470229,2,Not Distracted
470230,1,Not Distracted
470231,1,Not Distracted
470232,1,Reported as Unknown if Distracted
470232,2,Not Distracted
470232,3,Not Distracted
470233,1,Reported as Unknown if Distracted
470233,2,Not Distracted
470234,1,Not Distracted
470234,2,Not Distracted
470234,3,Not Distracted
470235,1,Not Distracted
470235,2,Not Distracted
470235,3,Not Distracted
470236,1,Other Mobile Phone Related
470236,2,Not Distracted
470237,1,Not Distracted
470238,1,Reported as Unknown if Distracted
470238,2,Not Distracted
470239,1,"Distraction (Distracted), Details Unknown"
470240,1,Not Distracted
470241,1,Reported as Unknown if Distracted
470241,2,Reported as Unknown if Distracted
470242,1,Not Distracted
470243,1,Not Distracted
470244,1,By Other Occupant(s)
470245,1,Reported as Unknown if Distracted
470246,1,Reported as Unknown if Distracted
470247,1,Not Distracted
470248,1,Not Distracted
470248,2,Not Distracted
470249,1,Not Distracted
470250,1,Not Distracted
470251,1,Reported as Unknown if Distracted
470251,2,Not Distracted
470252,1,Reported as Unknown if Distracted
470253,1,Not Distracted
470254,1,Not Distracted
470254,2,Not Distracted
470254,3,Not Distracted
470255,1,Not Distracted
470255,2,Not Distracted
470256,1,"Inattention (Inattentive), Details Unknown"
470257,1,Not Distracted
470257,2,Not Distracted
470258,1,Not Distracted
470258,2,Not Distracted
470259,1,Not Distracted
470260,1,Reported as Unknown if Distracted
470260,2,Not Distracted
470261,1,Not Distracted
470262,1,Not Distracted
470263,1,Reported as Unknown if Distracted
470263,2,Not Distracted
470264,1,Reported as Unknown if Distracted
470264,2,Not Distracted
470265,1,Reported as Unknown if Distracted
470266,1,Not Distracted
470267,1,Not Distracted
470268,1,Reported as Unknown if Distracted
470269,1,Reported as Unknown if Distracted
470270,1,Reported as Unknown if Distracted
470271,1,Reported as Unknown if Distracted
470272,1,Reported as Unknown if Distracted
470273,1,Reported as Unknown if Distracted
470274,1,Not Distracted
470275,1,Not Distracted
470276,1,Not Distracted
470276,2,Not Distracted
470276,3,Not Distracted
470276,4,Not Distracted
470277,1,Reported as Unknown if Distracted
470277,2,Not Distracted
470277,3,Not Distracted
470277,4,Not Distracted
470279,1,Not Distracted
470280,1,Reported as Unknown if Distracted
470281,1,Not Distracted
470281,2,Not Distracted
470282,1,Not Distracted
470283,1,Not Distracted
470284,1,Not Distracted
470285,1,Not Distracted
470286,1,Reported as Unknown if Distracted
470287,1,Reported as Unknown if Distracted
470288,1,Reported as Unknown if Distracted
470289,1,Not Distracted
470289,2,Reported as Unknown if Distracted
470290,1,Reported as Unknown if Distracted
470291,1,Reported as Unknown if Distracted
470292,1,Not Distracted
470293,1,Not Distracted
470294,1,"Inattention (Inattentive), Details Unknown"
470295,1,Reported as Unknown if Distracted
470295,2,Reported as Unknown if Distracted
470295,3,Not Distracted
470297,1,Not Distracted
470297,2,Not Distracted
470298,1,Not Distracted
470298,2,Not Distracted
470300,1,Reported as Unknown if Distracted
470301,1,Reported as Unknown if Distracted
470301,2,Not Distracted
470302,1,Not Distracted
470302,2,Not Distracted
470303,1,Not Distracted
470304,1,Reported as Unknown if Distracted
470305,1,Reported as Unknown if Distracted
470305,2,Not Distracted
470305,3,Not Distracted
470306,1,Not Distracted
470307,1,Reported as Unknown if Distracted
470307,2,Not Distracted
470308,1,Reported as Unknown if Distracted
470308,2,Not Distracted
470309,1,Other Mobile Phone Related
470309,2,Not Distracted
470310,1,Not Distracted
470310,2,Reported as Unknown if Distracted
470311,1,Not Distracted
470312,1,Not Distracted
470313,1,Reported as Unknown if Distracted
470314,1,Not Distracted
470314,2,Not Distracted
470314,3,Not Distracted
470315,1,Reported as Unknown if Distracted
470316,1,Not Distracted
470316,2,Not Distracted
470317,1,Not Distracted
470318,1,Reported as Unknown if Distracted
470318,2,Reported as Unknown if Distracted
470318,3,Reported as Unknown if Distracted
470318,4,Not Distracted
470319,1,Other Mobile Phone Related
470320,1,Not Distracted
470321,1,"Distraction (Distracted), Details Unknown"
470321,2,Not Distracted
470322,1,Not Distracted
470322,2,Reported as Unknown if Distracted
470323,1,Reported as Unknown if Distracted
470323,2,Not Distracted
470324,1,Not Distracted
470324,2,Not Distracted
470325,1,Not Distracted
470326,1,Reported as Unknown if Distracted
470326,2,Not Distracted
470327,1,Not Distracted
470327,2,Reported as Unknown if Distracted
470328,1,Reported as Unknown if Distracted
470328,2,Not Distracted
470330,1,Not Distracted
470331,1,Not Distracted
470332,1,Reported as Unknown if Distracted
470332,2,Not Distracted
470332,3,Not Distracted
470333,1,Not Distracted
470333,2,Reported as Unknown if Distracted
470334,1,Not Distracted
470335,1,Reported as Unknown if Distracted
470335,2,Not Distracted
470336,1,Reported as Unknown if Distracted
470336,2,Not Distracted
470337,1,Not Distracted
470338,1,Not Distracted
470339,1,Not Distracted
470339,2,Not Distracted
470340,1,"Inattention (Inattentive), Details Unknown"
470341,1,Reported as Unknown if Distracted
470341,2,No Driver Present/Unknown if Driver present
470342,1,Not Distracted
470342,2,Not Distracted
470342,3,Not Distracted
470342,4,Not Distracted
470343,1,Not Distracted
470344,1,Not Distracted
470344,2,Not Distracted
470344,3,Not Distracted
470345,1,Not Distracted
470346,1,Not Distracted
470346,2,Not Distracted
470347,1,Not Distracted
470347,2,Not Distracted
470348,1,Reported as Unknown if Distracted
470349,1,Not Distracted
470349,2,Not Distracted
470350,1,Not Distracted
470350,2,Not Distracted
470351,1,Reported as Unknown if Distracted
470351,2,Not Distracted
470353,1,Not Distracted
470353,2,Not Distracted
470354,1,Reported as Unknown if Distracted
470355,1,Not Distracted
470356,1,Reported as Unknown if Distracted
470357,1,Not Distracted
470357,2,Reported as Unknown if Distracted
470358,1,Reported as Unknown if Distracted
470359,1,Not Distracted
470360,1,Reported as Unknown if Distracted
470360,2,Reported as Unknown if Distracted
470361,1,Not Distracted
470363,1,Reported as Unknown if Distracted
470364,1,Not Distracted
470364,2,Not Distracted
470364,3,Not Distracted
470364,4,Not Distracted
470364,5,Not Distracted
470366,1,"Distracted by Outside Person, Object or Event"
470367,1,Not Distracted
470368,1,Reported as Unknown if Distracted
470370,1,Reported as Unknown if Distracted
470370,2,Not Distracted
470371,1,Not Distracted
470372,1,Not Distracted
470373,1,Reported as Unknown if Distracted
470374,1,Reported as Unknown if Distracted
470375,1,Reported as Unknown if Distracted
470376,1,Reported as Unknown if Distracted
470376,2,Not Distracted
470377,1,Not Distracted
470378,1,Not Distracted
470378,2,Not Distracted
470379,1,Not Distracted
470379,2,Not Distracted
470380,1,Reported as Unknown if Distracted
470381,1,Reported as Unknown if Distracted
470381,2,Not Distracted
470382,1,Not Distracted
470383,1,Reported as Unknown if Distracted
470384,1,Reported as Unknown if Distracted
470384,2,Reported as Unknown if Distracted
470385,1,Not Distracted
470385,2,Not Distracted
470385,3,Not Distracted
470386,1,Reported as Unknown if Distracted
470387,1,Not Distracted
470387,2,Not Distracted
470387,3,Not Distracted
470388,1,Reported as Unknown if Distracted
470389,1,Not Distracted
470389,2,Not Distracted
470391,1,Not Distracted
470391,2,Not Distracted
470392,1,Not Distracted
470392,2,Not Distracted
470393,1,Not Distracted
470394,1,Not Distracted
470394,2,Not Distracted
470396,1,Not Distracted
470396,2,Not Distracted
470397,1,Reported as Unknown if Distracted
470397,2,Reported as Unknown if Distracted
470398,1,Reported as Unknown if Distracted
470398,2,Not Distracted
470398,3,Reported as Unknown if Distracted
470399,1,Not Distracted
470399,2,Reported as Unknown if Distracted
470400,1,Not Distracted
470401,1,Not Distracted
470402,1,Not Distracted
470402,2,"Distraction (Distracted), Details Unknown"
470403,1,Not Distracted
470403,2,Not Distracted
470405,1,Not Distracted
470407,1,Not Distracted
470408,1,Not Distracted
470408,2,Reported as Unknown if Distracted
470409,1,Not Distracted
470410,1,Reported as Unknown if Distracted
470411,1,Not Distracted
470411,2,Not Distracted
470412,1,Reported as Unknown if Distracted
470414,1,Reported as Unknown if Distracted
470415,1,Not Distracted
470416,1,Not Distracted
470417,1,Not Distracted
470418,1,Reported as Unknown if Distracted
470419,1,Not Distracted
470420,1,Reported as Unknown if Distracted
470421,1,Not Distracted
470421,2,Not Distracted
470422,1,Reported as Unknown if Distracted
470423,1,Reported as Unknown if Distracted
470424,1,Not Distracted
470425,1,Not Distracted
470426,1,Not Distracted
470426,2,Not Distracted
470426,3,Not Distracted
470427,1,Not Distracted
470428,1,Reported as Unknown if Distracted
470429,1,Not Distracted
470429,2,Not Distracted
470430,1,Not Distracted
470431,1,Reported as Unknown if Distracted
470431,2,Reported as Unknown if Distracted
470432,1,Not Distracted
470432,2,Not Distracted
470432,3,Reported as Unknown if Distracted
470432,4,Not Distracted
470432,5,Not Distracted
470433,1,Reported as Unknown if Distracted
470434,1,Reported as Unknown if Distracted
470436,1,Not Distracted
470437,1,Reported as Unknown if Distracted
470438,1,Reported as Unknown if Distracted
470438,2,Reported as Unknown if Distracted
470439,1,Not Distracted
470439,2,Not Distracted
470440,1,"Inattention (Inattentive), Details Unknown"
470441,1,Not Distracted
470442,1,Not Distracted
470442,2,Not Distracted
470444,1,Not Distracted
470444,2,Not Distracted
470445,1,Not Distracted
470445,2,Reported as Unknown if Distracted
470446,1,Not Distracted
470447,1,Reported as Unknown if Distracted
470448,1,"Inattention (Inattentive), Details Unknown"
470448,2,Not Distracted
470449,1,Reported as Unknown if Distracted
470450,1,Not Distracted
470451,1,Not Distracted
470451,2,Not Distracted
470452,1,Not Distracted
470453,1,Reported as Unknown if Distracted
470454,1,Not Distracted
470455,1,
470456,1,Reported as Unknown if Distracted
470458,1,Not Distracted
470459,1,Not Distracted
470460,1,Reported as Unknown if Distracted
470460,2,Not Distracted
470461,1,Not Distracted
470462,1,Not Distracted
470462,2,Not Distracted
470463,1,Reported as Unknown if Distracted
470464,1,While Using or Reaching for Device/Object Brought into Vehicle
470464,1,Other Mobile Phone Related
470465,1,Reported as Unknown if Distracted
470466,1,Reported as Unknown if Distracted
470466,2,Reported as Unknown if Distracted
470467,1,Reported as Unknown if Distracted
470468,1,Reported as Unknown if Distracted
470469,1,Not Distracted
470470,1,"Inattention (Inattentive), Details Unknown"
470470,2,Not Distracted
470471,1,
470472,1,Not Distracted
470473,1,Reported as Unknown if Distracted
470474,1,Not Distracted
470475,1,Reported as Unknown if Distracted
470476,1,Reported as Unknown if Distracted
470476,2,Not Distracted
470476,3,Not Distracted
470476,4,Not Distracted
470476,5,Not Distracted
470477,1,Not Distracted
470478,1,Reported as Unknown if Distracted
470479,1,Not Distracted
470479,2,Not Distracted
470480,1,Reported as Unknown if Distracted
470481,1,Not Distracted
470481,2,Not Distracted
470482,1,Not Distracted
470483,1,Reported as Unknown if Distracted
470483,2,Not Distracted
470483,3,Not Distracted
470483,4,Not Distracted
470484,1,Not Distracted
470484,2,Not Distracted
470486,1,Reported as Unknown if Distracted
470487,1,Reported as Unknown if Distracted
470488,1,Reported as Unknown if Distracted
470488,2,Not Distracted
470488,3,Not Distracted
470488,4,Not Distracted
470488,5,Not Distracted
470488,6,Not Distracted
470489,1,Reported as Unknown if Distracted
470489,2,Not Distracted
470490,1,Reported as Unknown if Distracted
470490,2,Not Distracted
470491,1,Not Distracted
470492,1,Not Distracted
470493,1,Not Distracted
470494,1,Not Distracted
470495,1,Not Distracted
470495,2,Not Distracted
470495,3,Not Distracted
470496,1,Reported as Unknown if Distracted
470497,1,Reported as Unknown if Distracted
470497,2,Reported as Unknown if Distracted
470498,1,Not Distracted
470499,1,"Inattention (Inattentive), Details Unknown"
470499,2,Reported as Unknown if Distracted
470500,1,Not Distracted
470500,2,Not Distracted
470501,1,Other Mobile Phone Related
470501,2,Not Distracted
470502,1,Reported as Unknown if Distracted
470502,2,Not Distracted
470503,1,Not Distracted
470503,2,Not Distracted
470504,1,Reported as Unknown if Distracted
470505,1,Reported as Unknown if Distracted
470507,1,Not Distracted
470508,1,Not Distracted
470508,2,Not Distracted
470509,1,"Distracted by Outside Person, Object or Event"
470509,2,Not Distracted
470511,1,Reported as Unknown if Distracted
470511,2,Not Distracted
470512,1,Other Mobile Phone Related
470513,1,Not Distracted
470514,1,Not Distracted
470515,1,Not Distracted
470516,1,Reported as Unknown if Distracted
470518,1,Reported as Unknown if Distracted
470519,1,Reported as Unknown if Distracted
470519,2,Reported as Unknown if Distracted
470520,1,Reported as Unknown if Distracted
470520,2,Reported as Unknown if Distracted
470521,1,Reported as Unknown if Distracted
470521,2,Reported as Unknown if Distracted
470521,3,Not Distracted
470522,1,Reported as Unknown if Distracted
470523,1,Reported as Unknown if Distracted
470523,2,Reported as Unknown if Distracted
470524,1,Not Distracted
470524,2,Not Distracted
470525,1,Not Distracted
470525,2,Not Distracted
470526,1,Not Distracted
470527,1,Not Distracted
470528,1,Not Distracted
470528,2,Not Distracted
470529,1,Reported as Unknown if Distracted
