ST_CASE,VEH_NO,VIOLATION
340271,1,"Inattentive, careless, improper driving, driving without due care"
340271,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
340271,1,Driving wrong way on one-way road
340271,2,None
340272,1,None
340272,2,None
340273,1,None
340274,1,None
340275,1,None
340276,1,"Inattentive, careless, improper driving, driving without due care"
340276,1,Driving while license withdrawn
340276,2,None
340277,1,None
340277,2,None
340278,1,None
340279,1,None
340280,1,None
340281,1,"Unsafe reckless (not willful, wanton reckless) driving"
340281,1,Fail to obey stop sign
340281,1,Other driver license violations
340281,1,Vehicle registration violations
340281,1,Failure to require restraint use (by self or passengers)
340282,1,None
340282,2,None
340283,1,None
340283,2,
340284,1,None
340284,2,None
340285,1,None
340285,2,None
340286,1,None
340287,1,None
340288,1,"Inattentive, careless, improper driving, driving without due care"
340288,1,"Hit-and-run, fail to stop after crash"
340288,1,"Fail to give aid, info., wait for police after crash"
340288,1,Fail to obey stop sign
340288,2,None
340290,1,None
340291,1,None
340291,2,None
340292,1,None
340292,2,"Inattentive, careless, improper driving, driving without due care"
340292,3,None
340293,1,"Inattentive, careless, improper driving, driving without due care"
340293,1,"Improper method & position of turn (too wide, wrong lane)"
340293,2,None
340294,1,Fail to stop for red signal
340294,2,None
340295,1,None
340295,2,
340296,1,None
340296,2,None
340296,3,None
340296,4,None
340296,5,None
340297,1,None
340298,1,None
340299,1,None
340299,2,None
340299,3,None
340300,1,"Unsafe reckless (not willful, wanton reckless) driving"
340300,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
340300,1,Speeding (above the speed limit)
340300,1,Fail to stop for red signal
340300,1,Failure to require restraint use (by self or passengers)
340300,2,None
340301,1,"Inattentive, careless, improper driving, driving without due care"
340301,2,None
340302,1,
340303,1,None
340303,2,None
340304,1,None
340304,2,None
340305,1,None
340305,2,None
340306,1,None
340306,2,None
340306,3,None
340307,1,None
340308,1,None
340309,1,"Inattentive, careless, improper driving, driving without due care"
340309,1,Fail to obey traffic control device
340309,1,Vehicle registration violations
340310,1,None
340311,1,None
340312,1,None
340312,2,None
340313,1,None
340313,2,None
340314,1,None
340314,2,None
340315,1,None
340316,1,None
340317,1,None
340318,1,None
340319,1,None
340320,1,None
340321,1,"Unsafe reckless (not willful, wanton reckless) driving"
340321,1,Illegal possession of alcohol or drugs
340321,1,Fail to obey stop sign
340321,1,Other driver license violations
340321,2,None
340322,1,"Driving where prohibited (sidewalk, limited access, off truck route)"
340322,1,Vehicle registration violations
340322,1,Driving uninsured vehicle
340323,1,None
340323,2,None
340324,1,"Inattentive, careless, improper driving, driving without due care"
340324,1,Fail to obey signal generally
340324,2,None
340325,1,None
340326,1,"Unsafe reckless (not willful, wanton reckless) driving"
340326,1,"Inattentive, careless, improper driving, driving without due care"
340326,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
340326,1,Illegal possession of alcohol or drugs
340326,1,"Lane violations, generally"
340327,1,None
340328,1,"Inattentive, careless, improper driving, driving without due care"
340329,1,None
340330,1,None
340331,1,None
340332,1,None
340332,2,None
340332,3,None
340333,1,None
340333,2,None
340334,1,Fail to yield generally
340334,1,"Other moving violation (coasting, backing, opening door)"
340334,2,None
340335,1,"Inattentive, careless, improper driving, driving without due care"
340335,1,"Improper method & position of turn (too wide, wrong lane)"
340335,2,None
340336,1,None
340336,2,None
340337,1,None
340337,2,None
340337,3,None
340338,1,"Inattentive, careless, improper driving, driving without due care"
340338,2,None
340339,1,None
340339,2,None
340339,3,None
340340,1,None
340340,2,"Inattentive, careless, improper driving, driving without due care"
340340,2,"Lane violations, generally"
340340,2,"Other moving violation (coasting, backing, opening door)"
340340,3,None
340341,1,None
340341,2,None
340342,1,"Inattentive, careless, improper driving, driving without due care"
340342,2,None
340343,1,None
340343,2,"Hit-and-run, fail to stop after crash"
340343,2,"Fail to give aid, info., wait for police after crash"
340343,2,Other driver license violations
340343,2,"Other moving violation (coasting, backing, opening door)"
340344,1,None
340344,2,None
340345,1,None
340345,2,None
340346,1,Driving while license withdrawn
340346,1,Driving uninsured vehicle
340347,1,"Inattentive, careless, improper driving, driving without due care"
340347,1,Fail to obey stop sign
340347,2,None
340348,1,"Inattentive, careless, improper driving, driving without due care"
340349,1,None
340349,2,None
340349,3,None
340349,4,None
340350,1,None
340350,2,None
340350,3,None
340351,1,None
340352,1,None
340353,1,None
340354,1,None
340354,2,None
340355,1,None
340356,1,"Lane violations, generally"
340356,1,Vehicle registration violations
340356,1,Failure to require restraint use (by self or passengers)
340356,2,None
340356,3,None
340357,1,None
340358,1,None
340358,2,"Inattentive, careless, improper driving, driving without due care"
340358,2,"Violation of turn on red (fail to stop & yield, yield to pedestrians before turning)"
340358,3,None
340358,4,None
340359,1,None
340360,1,None
340361,1,None
340362,1,"Improper method & position of turn (too wide, wrong lane)"
340362,2,"Commercial driver violations (log book, hours, permits carried)"
340362,2,Vehicle registration violations
340363,1,None
340364,1,None
340365,1,None
340365,2,None
340366,1,None
340367,1,None
340367,2,None
340368,1,None
340369,1,None
340370,1,None
340370,2,None
340371,2,None
340371,3,None
340371,4,None
340372,1,None
340372,2,None
340373,1,Fail to yield generally
340373,2,None
340374,1,None
340374,2,None
340375,1,None
340375,2,None
340376,1,None
340376,2,"Inattentive, careless, improper driving, driving without due care"
340376,2,Fail to yield generally
340377,1,None
340377,2,None
340378,1,None
340378,2,None
340379,1,Other driver license violations
340379,2,None
340380,1,
340381,1,None
340381,2,None
340382,1,None
340383,1,None
340384,1,None
340384,2,None
340385,1,None
340386,1,None
340387,1,None
340387,2,None
340388,1,None
340388,2,Other driver license violations
340389,1,None
340389,2,None
340389,3,None
340389,4,None
340390,1,None
340391,1,None
340392,1,"Unsafe reckless (not willful, wanton reckless) driving"
340392,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
340392,1,"Lane violations, generally"
340393,1,None
340394,1,None
340395,1,"Inattentive, careless, improper driving, driving without due care"
340396,1,Driving uninsured vehicle
340397,1,None
340398,1,None
340399,1,None
340400,1,None
340401,1,None
340402,1,None
340403,1,None
340404,1,"Fail to give aid, info., wait for police after crash"
340404,1,Other driver license violations
340404,1,"Hit-and-run, fail to stop after crash"
340405,1,None
340406,1,None
340408,1,None
340408,2,None
340409,1,None
340410,1,"Inattentive, careless, improper driving, driving without due care"
340411,1,None
340411,2,None
340412,1,None
340413,1,None
340414,1,None
340415,1,None
340417,1,None
340418,1,Fail to yield generally
340419,1,None
340420,1,None
340421,1,None
340421,2,None
340423,1,None
340425,1,None
340425,2,None
340425,3,None
340426,1,None
340426,2,None
340427,1,None
340427,2,None
340428,1,None
340428,2,None
340429,1,None
340429,2,None
340430,1,None
340430,2,None
340430,3,None
340430,4,None
340430,5,None
340431,1,None
340431,2,None
340431,3,None
340432,1,None
340432,2,None
340433,1,"Inattentive, careless, improper driving, driving without due care"
340433,1,Fail to obey stop sign
340433,2,None
340434,1,None
340434,2,None
340435,1,"Inattentive, careless, improper driving, driving without due care"
340435,1,Use of Telecommunications Device
340435,1,Speeding (above the speed limit)
340435,1,"Lane violations, generally"
340435,1,Other driver license violations
340436,1,None
340436,2,None
340437,1,None
340437,2,Enter intersection when space insufficient
340437,2,"Turn, yield, signaling violations generally"
340437,2,"Lane violations, generally"
340437,2,Other driver license violations
340437,2,"Other moving violation (coasting, backing, opening door)"
340437,2,"Unsafe reckless (not willful, wanton reckless) driving"
340437,2,"Inattentive, careless, improper driving, driving without due care"
340437,2,Speeding (above the speed limit)
340437,2,Fail to obey stop sign
340437,2,Fail to yield generally
340438,1,"Hit-and-run, fail to stop after crash"
340438,1,"Fail to give aid, info., wait for police after crash"
340438,1,Driving uninsured vehicle
340439,1,None
340439,2,None
340440,1,None
340441,1,None
340441,2,None
340442,1,"Unsafe reckless (not willful, wanton reckless) driving"
340442,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
340442,1,Speeding (above the speed limit)
340442,2,None
340442,3,None
340442,4,None
340443,1,None
340444,1,None
340445,1,"Inattentive, careless, improper driving, driving without due care"
340445,1,"Lane violations, generally"
340445,1,Other driver license violations
340445,1,Driving uninsured vehicle
340445,1,Failure to require restraint use (by self or passengers)
340446,1,"Unsafe reckless (not willful, wanton reckless) driving"
340446,1,"Inattentive, careless, improper driving, driving without due care"
340446,1,"Improper method & position of turn (too wide, wrong lane)"
340446,2,None
340447,1,None
340447,2,None
340448,1,None
340449,1,None
340450,1,None
340451,1,None
340452,1,None
340453,1,None
340454,1,None
340455,1,None
340455,2,None
340456,1,None
340456,2,None
340457,1,None
340457,2,"Motorcycle equipment violations (helmet, special equipment)"
340457,2,Willful reckless driving; driving to endanger; negligent driving
340457,2,Other driver license violations
340457,2,Vehicle registration violations
340457,2,Driving uninsured vehicle
340457,3,None
340458,1,None
340458,2,None
340459,1,None
340459,2,None
340460,1,None
340460,2,None
340461,1,None
340461,2,None
340462,1,"Unsafe reckless (not willful, wanton reckless) driving"
340462,1,"Inattentive, careless, improper driving, driving without due care"
340462,1,Use of Telecommunications Device
340462,1,"Lane violations, generally"
340462,2,None
340462,3,None
340462,4,None
340463,1,None
340463,2,None
340464,1,None
340465,1,"Unsafe reckless (not willful, wanton reckless) driving"
340465,1,"Inattentive, careless, improper driving, driving without due care"
340465,1,"Improper, unsafe passing"
340465,2,None
340466,1,None
340467,1,None
340468,1,None
340469,1,None
340469,2,None
340470,1,None
340471,1,None
340471,2,None
340472,1,"Unsafe reckless (not willful, wanton reckless) driving"
340472,1,"Inattentive, careless, improper driving, driving without due care"
340472,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
340472,1,Illegal possession of alcohol or drugs
340472,1,"Improper use of lane (enter of 3-lane road, HOV designated lane)"
340472,1,"Lane violations, generally"
340472,1,Other driver license violations
340472,1,Vehicle registration violations
340472,1,Fail to carry insurance card
340472,1,"Other moving violation (coasting, backing, opening door)"
340473,1,None
340474,1,None
340475,1,None
340476,1,None
340477,1,None
340478,1,None
340479,1,None
340480,1,None
340481,1,Vehicle registration violations
340482,1,None
340483,1,None
340484,1,None
340485,1,None
340486,1,Fail to yield generally
340487,1,Fail to yield generally
340488,1,None
340489,1,None
340489,2,None
340490,1,None
340490,2,None
340491,1,None
340492,1,"Unsafe reckless (not willful, wanton reckless) driving"
340492,1,"Inattentive, careless, improper driving, driving without due care"
340492,1,"Lane violations, generally"
340492,1,Other driver license violations
340492,1,Driving uninsured vehicle
340492,1,Failure to require restraint use (by self or passengers)
340493,1,None
340494,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
340495,1,None
340496,1,None
340497,1,None
340498,1,"Hit-and-run, fail to stop after crash"
340498,1,"Fail to give aid, info., wait for police after crash"
340499,1,"Unsafe reckless (not willful, wanton reckless) driving"
340499,1,Fail to obey stop sign
340499,1,"Lane violations, generally"
340499,1,Other driver license violations
340499,2,None
340499,3,None
340500,1,"Unsafe reckless (not willful, wanton reckless) driving"
340500,1,"Inattentive, careless, improper driving, driving without due care"
340500,1,"Lane violations, generally"
340500,1,Driving uninsured vehicle
340500,1,Equipment violations generally
340500,1,"Other moving violation (coasting, backing, opening door)"
340500,1,
340500,2,None
340501,1,"Lane violations, generally"
340501,1,Driving while license withdrawn
340501,1,Vehicle registration violations
340501,1,Failure to require restraint use (by self or passengers)
340501,1,Equipment violations generally
340501,1,"Other moving violation (coasting, backing, opening door)"
340501,1,"Unsafe reckless (not willful, wanton reckless) driving"
340501,1,"Hit-and-run, fail to stop after crash"
340501,1,"Fail to give aid, info., wait for police after crash"
340501,1,Fail to signal for turn or stop
340501,2,None
340502,1,None
340502,2,None
340502,3,None
340503,1,None
340503,2,None
340504,1,"Unsafe reckless (not willful, wanton reckless) driving"
340504,1,Driving while intoxicated (alcohol or drugs) or BAC above limit (any detectable BAC for CDLs)
340504,1,"Lane violations, generally"
340504,2,None
340504,3,None
340505,1,Willful reckless driving; driving to endanger; negligent driving
340505,1,Speeding (above the speed limit)
340505,1,"Improper, unsafe passing"
